"기준연도","행정구역코드","통계항목","통계값"
2024,37070530,"to_in_007",2288
2024,37070530,"to_in_008",2276
2024,37070540,"to_in_001",9721
2024,37070540,"to_in_007",4747
2024,37070540,"to_in_008",4974
2024,37070550,"to_in_001",4215
2024,37070550,"to_in_007",2492
2024,37070550,"to_in_008",1723
2024,37080,"to_in_001",92458
2024,37080,"to_in_007",45885
2024,37080,"to_in_008",46573
2024,37080110,"to_in_001",6013
2024,37080110,"to_in_007",2888
2024,37080110,"to_in_008",3125
2024,37080320,"to_in_001",1243
2024,37080320,"to_in_007",615
2024,37080320,"to_in_008",628
2024,37080330,"to_in_001",3689
2024,37080330,"to_in_007",1714
2024,37080330,"to_in_008",1975
2024,37080340,"to_in_001",2321
2024,37080340,"to_in_007",1120
2024,37080340,"to_in_008",1201
2024,37080350,"to_in_001",3622
2024,37080350,"to_in_007",1840
2024,37080350,"to_in_008",1782
2024,37080360,"to_in_001",1434
2024,37080360,"to_in_007",712
2024,37080360,"to_in_008",722
2024,37080370,"to_in_001",1803
2024,37080370,"to_in_007",905
2024,37080370,"to_in_008",898
2024,37080380,"to_in_001",2751
2024,37080380,"to_in_007",1419
2024,37080380,"to_in_008",1332
2024,37080390,"to_in_001",2523
2024,37080390,"to_in_007",1268
2024,37080390,"to_in_008",1255
2024,37080400,"to_in_001",2131
2024,37080400,"to_in_007",1099
2024,37080400,"to_in_008",1032
2024,37080410,"to_in_001",2558
2024,37080410,"to_in_007",1272
2024,37080410,"to_in_008",1286
2024,37080420,"to_in_001",1405
2024,37080420,"to_in_007",733
2024,37080420,"to_in_008",672
2024,37080430,"to_in_001",2261
2024,37080430,"to_in_007",1070
2024,37080430,"to_in_008",1191
2024,37080440,"to_in_001",1414
2024,37080440,"to_in_007",690
2024,37080440,"to_in_008",724
2024,37080450,"to_in_001",1910
2024,37080450,"to_in_007",908
2024,37080450,"to_in_008",1002
2024,37080460,"to_in_001",1833
2024,37080460,"to_in_007",898
2024,37080460,"to_in_008",935
2024,37080470,"to_in_001",796
2024,37080470,"to_in_007",397
2024,37080470,"to_in_008",399
2024,37080480,"to_in_001",3546
2024,37080480,"to_in_007",1728
2024,37080480,"to_in_008",1818
2024,37080520,"to_in_001",11067
2024,37080520,"to_in_007",5560
2024,37080520,"to_in_008",5507
2024,37080530,"to_in_001",9240
2024,37080530,"to_in_007",4655
2024,37080530,"to_in_008",4585
2024,37080540,"to_in_001",8746
2024,37080540,"to_in_007",4209
2024,37080540,"to_in_008",4537
2024,37080550,"to_in_001",7558
2024,37080550,"to_in_007",3680
2024,37080550,"to_in_008",3878
2024,37080560,"to_in_001",3075
2024,37080560,"to_in_007",1490
2024,37080560,"to_in_008",1585
2024,37080570,"to_in_001",9519
2024,37080570,"to_in_007",5015
2024,37080570,"to_in_008",4504
2024,37090,"to_in_001",65505
2024,37090,"to_in_007",32346
2024,37090,"to_in_008",33159
2024,37090110,"to_in_001",6494
2024,37090110,"to_in_007",3124
2024,37090110,"to_in_008",3370
2024,37090120,"to_in_001",3684
2024,37090120,"to_in_007",1834
2024,37090120,"to_in_008",1850
2024,37090310,"to_in_001",2198
2024,37090310,"to_in_007",1149
2024,37090310,"to_in_008",1049
2024,37090320,"to_in_001",2749
2024,37090320,"to_in_007",1392
2024,37090320,"to_in_008",1357
2024,37090330,"to_in_001",2270
2024,37090330,"to_in_007",1107
2024,37090330,"to_in_008",1163
2024,37090340,"to_in_001",2427
2024,37090340,"to_in_007",1209
2024,37090340,"to_in_008",1218
2024,37090350,"to_in_001",1911
2024,37090350,"to_in_007",966
2024,37090350,"to_in_008",945
2024,37090360,"to_in_001",3315
2024,37090360,"to_in_007",1619
2024,37090360,"to_in_008",1696
2024,37090370,"to_in_001",2329
2024,37090370,"to_in_007",1108
2024,37090370,"to_in_008",1221
2024,37090570,"to_in_001",5206
2024,37090570,"to_in_007",2547
2024,37090570,"to_in_008",2659
2024,37090580,"to_in_001",6423
2024,37090580,"to_in_007",3061
2024,37090580,"to_in_008",3362
2024,37090590,"to_in_001",8247
2024,37090590,"to_in_007",4085
2024,37090590,"to_in_008",4162
2024,37090600,"to_in_001",2886
2024,37090600,"to_in_007",1506
2024,37090600,"to_in_008",1380
2024,37090610,"to_in_001",15366
2024,37090610,"to_in_007",7639
2024,37090610,"to_in_008",7727
2024,37100,"to_in_001",298529
2024,37100,"to_in_007",151645
2024,37100,"to_in_008",146884
2024,37100110,"to_in_001",39485
2024,37100110,"to_in_007",20167
2024,37100110,"to_in_008",19318
2024,37100120,"to_in_001",43674
2024,37100120,"to_in_007",23001
2024,37100120,"to_in_008",20673
2024,37100130,"to_in_001",22741
2024,37100130,"to_in_007",12143
2024,37100130,"to_in_008",10598
2024,37100310,"to_in_001",5418
2024,37100310,"to_in_007",2950
2024,37100310,"to_in_008",2468
2024,37100320,"to_in_001",6675
2024,37100320,"to_in_007",3603
2024,37100320,"to_in_008",3072
2024,37100330,"to_in_001",2977
2024,37100330,"to_in_007",1530
2024,37100330,"to_in_008",1447
2024,37100340,"to_in_001",3543
2024,37100340,"to_in_007",1796
2024,37100340,"to_in_008",1747
2024,37100360,"to_in_001",2842
2024,37100360,"to_in_007",1453
2024,37100360,"to_in_008",1389
2024,37100510,"to_in_001",5924
2024,37100510,"to_in_007",2920
2024,37100510,"to_in_008",3004
2024,37100520,"to_in_001",41673
2024,37100520,"to_in_007",20888
2024,37100520,"to_in_008",20785
2024,37100530,"to_in_001",32071
2024,37100530,"to_in_007",15165
2024,37100530,"to_in_008",16906
2024,37100540,"to_in_001",18717
2024,37100540,"to_in_007",9197
2024,37100540,"to_in_008",9520
2024,37100550,"to_in_001",24054
2024,37100550,"to_in_007",13434
2024,37100550,"to_in_008",10620
2024,37100560,"to_in_001",10950
2024,37100560,"to_in_007",5266
2024,37100560,"to_in_008",5684
2024,37100570,"to_in_001",37785
2024,37100570,"to_in_007",18132
2024,37100570,"to_in_008",19653
2024,37520,"to_in_001",47094
2024,37520,"to_in_007",23378
2024,37520,"to_in_008",23716
2024,37520110,"to_in_001",12065
2024,37520110,"to_in_007",5965
2024,37520110,"to_in_008",6100
2024,37520310,"to_in_001",1769
2024,37520310,"to_in_007",875
2024,37520310,"to_in_008",894
2024,37520320,"to_in_001",1481
2024,37520320,"to_in_007",732
2024,37520320,"to_in_008",749
2024,37520330,"to_in_001",1610
2024,37520330,"to_in_007",792
2024,37520330,"to_in_008",818
2024,37520340,"to_in_001",1476
2024,37520340,"to_in_007",735
2024,37520340,"to_in_008",741
2024,37520350,"to_in_001",1415
2024,37520350,"to_in_007",728
2024,37520350,"to_in_008",687
2024,37520360,"to_in_001",1390
2024,37520360,"to_in_007",722
2024,37520360,"to_in_008",668
2024,37520370,"to_in_001",3884
2024,37520370,"to_in_007",1888
2024,37520370,"to_in_008",1996
2024,37520380,"to_in_001",3791
2024,37520380,"to_in_007",1911
2024,37520380,"to_in_008",1880
2024,37520390,"to_in_001",2370
2024,37520390,"to_in_007",1190
2024,37520390,"to_in_008",1180
2024,37520400,"to_in_001",1587
2024,37520400,"to_in_007",798
2024,37520400,"to_in_008",789
2024,37520410,"to_in_001",1506
2024,37520410,"to_in_007",763
2024,37520410,"to_in_008",743
2024,37520420,"to_in_001",1544
2024,37520420,"to_in_007",763
2024,37520420,"to_in_008",781
2024,37520430,"to_in_001",4194
2024,37520430,"to_in_007",2005
2024,37520430,"to_in_008",2189
2024,37520440,"to_in_001",3471
2024,37520440,"to_in_007",1735
2024,37520440,"to_in_008",1736
2024,37520450,"to_in_001",766
2024,37520450,"to_in_007",380
2024,37520450,"to_in_008",386
2024,37520460,"to_in_001",1962
2024,37520460,"to_in_007",1004
2024,37520460,"to_in_008",958
2024,37520470,"to_in_001",813
2024,37520470,"to_in_007",392
2024,37520470,"to_in_008",421
2024,37530,"to_in_001",23079
2024,37530,"to_in_007",11577
2024,37530,"to_in_008",11502
2024,37530110,"to_in_001",4827
2024,37530110,"to_in_007",2364
2024,37530110,"to_in_008",2463
2024,37530320,"to_in_001",2316
2024,37530320,"to_in_007",1148
2024,37530320,"to_in_008",1168
2024,37530330,"to_in_001",1979
2024,37530330,"to_in_007",1001
2024,37530330,"to_in_008",978
2024,37530340,"to_in_001",2210
2024,37530340,"to_in_007",1106
2024,37530340,"to_in_008",1104
2024,37530350,"to_in_001",2363
2024,37530350,"to_in_007",1173
2024,37530350,"to_in_008",1190
2024,37530360,"to_in_001",1584
2024,37530360,"to_in_007",787
2024,37530360,"to_in_008",797
2024,37530370,"to_in_001",6016
2024,37530370,"to_in_007",3087
2024,37530370,"to_in_008",2929
2024,37530380,"to_in_001",1784
2024,37530380,"to_in_007",911
2024,37530380,"to_in_008",873
2024,37540,"to_in_001",15059
2024,37540,"to_in_007",7493
2024,37540,"to_in_008",7566
2024,37540110,"to_in_001",6501
2024,37540110,"to_in_007",3171
2024,37540110,"to_in_008",3330
2024,37540310,"to_in_001",1934
2024,37540310,"to_in_007",944
2024,37540310,"to_in_008",990
2024,37540320,"to_in_001",1549
2024,37540320,"to_in_007",783
2024,37540320,"to_in_008",766
2024,37540330,"to_in_001",1615
2024,37540330,"to_in_007",842
2024,37540330,"to_in_008",773
2024,37540340,"to_in_001",1585
2024,37540340,"to_in_007",790
2024,37540340,"to_in_008",795
2024,37540350,"to_in_001",1875
2024,37540350,"to_in_007",963
2024,37540350,"to_in_008",912
2024,37550,"to_in_001",32655
2024,37550,"to_in_007",16101
2024,37550,"to_in_008",16554
2024,37550110,"to_in_001",9922
2024,37550110,"to_in_007",4790
2024,37550110,"to_in_008",5132
2024,37550310,"to_in_001",5571
2024,37550310,"to_in_007",2815
2024,37550310,"to_in_008",2756
2024,37550320,"to_in_001",2198
2024,37550320,"to_in_007",1168
2024,37550320,"to_in_008",1030
2024,37550330,"to_in_001",962
2024,37550330,"to_in_007",454
2024,37550330,"to_in_008",508
2024,37550340,"to_in_001",1776
2024,37550340,"to_in_007",862
2024,37550340,"to_in_008",914
2024,37550350,"to_in_001",2483
2024,37550350,"to_in_007",1328
2024,37550350,"to_in_008",1155
2024,37550360,"to_in_001",5793
2024,37550360,"to_in_007",2739
2024,37550360,"to_in_008",3054
2024,37550370,"to_in_001",2512
2024,37550370,"to_in_007",1231
2024,37550370,"to_in_008",1281
2024,37550380,"to_in_001",1438
2024,37550380,"to_in_007",714
2024,37550380,"to_in_008",724
2024,37560,"to_in_001",39479
2024,37560,"to_in_007",19262
2024,37560,"to_in_008",20217
2024,37560110,"to_in_001",7866
2024,37560110,"to_in_007",3814
2024,37560110,"to_in_008",4052
2024,37560120,"to_in_001",10676
2024,37560120,"to_in_007",5248
2024,37560120,"to_in_008",5428
2024,37560310,"to_in_001",2041
2024,37560310,"to_in_007",967
2024,37560310,"to_in_008",1074
2024,37560320,"to_in_001",4000
2024,37560320,"to_in_007",1976
2024,37560320,"to_in_008",2024
2024,37560330,"to_in_001",2257
2024,37560330,"to_in_007",1102
2024,37560330,"to_in_008",1155
2024,37560340,"to_in_001",4484
2024,37560340,"to_in_007",2165
2024,37560340,"to_in_008",2319
2024,37560350,"to_in_001",1729
2024,37560350,"to_in_007",840
2024,37560350,"to_in_008",889
2024,37560360,"to_in_001",2995
2024,37560360,"to_in_007",1470
2024,37560360,"to_in_008",1525
2024,37560370,"to_in_001",3431
2024,37560370,"to_in_007",1680
2024,37560370,"to_in_008",1751
2024,37570,"to_in_001",30934
2024,37570,"to_in_007",16357
2024,37570,"to_in_008",14577
2024,37570120,"to_in_001",9346
2024,37570120,"to_in_007",4691
2024,37570120,"to_in_008",4655
2024,37570310,"to_in_001",1371
2024,37570310,"to_in_007",684
2024,37570310,"to_in_008",687
2024,37570320,"to_in_001",1690
2024,37570320,"to_in_007",836
2024,37570320,"to_in_008",854
2024,37570330,"to_in_001",2592
2024,37570330,"to_in_007",1502
2024,37570330,"to_in_008",1090
2024,37570340,"to_in_001",9204
2024,37570340,"to_in_007",5090
2024,37570340,"to_in_008",4114
2024,37570350,"to_in_001",2013
2024,37570350,"to_in_007",1152
2024,37570350,"to_in_008",861
2024,37570360,"to_in_001",1492
2024,37570360,"to_in_007",763
2024,37570360,"to_in_008",729
2024,37570370,"to_in_001",3226
2024,37570370,"to_in_007",1639
2024,37570370,"to_in_008",1587
2024,37580,"to_in_001",41068
2024,37580,"to_in_007",21846
2024,37580,"to_in_008",19222
2024,37580110,"to_in_001",13778
2024,37580110,"to_in_007",7143
2024,37580110,"to_in_008",6635
2024,37580310,"to_in_001",6136
2024,37580310,"to_in_007",3523
2024,37580310,"to_in_008",2613
2024,37580320,"to_in_001",3290
2024,37580320,"to_in_007",1832
2024,37580320,"to_in_008",1458
2024,37580330,"to_in_001",2902
2024,37580330,"to_in_007",1476
2024,37580330,"to_in_008",1426
2024,37580340,"to_in_001",1861
2024,37580340,"to_in_007",934
2024,37580340,"to_in_008",927
2024,37580351,"to_in_001",1088
2024,37580351,"to_in_007",558
2024,37580351,"to_in_008",530
2024,37580360,"to_in_001",2102
2024,37580360,"to_in_007",1073
2024,37580360,"to_in_008",1029
2024,37580370,"to_in_001",2741
2024,37580370,"to_in_007",1433
2024,37580370,"to_in_008",1308
2024,37580380,"to_in_001",3990
2024,37580380,"to_in_007",2082
2024,37580380,"to_in_008",1908
2024,37580390,"to_in_001",3180
2024,37580390,"to_in_007",1792
2024,37580390,"to_in_008",1388
2024,37590,"to_in_001",110043
2024,37590,"to_in_007",58414
2024,37590,"to_in_008",51629
2024,37590110,"to_in_001",32103
2024,37590110,"to_in_007",16637
2024,37590110,"to_in_008",15466
2024,37590120,"to_in_001",22829
2024,37590120,"to_in_007",11976
2024,37590120,"to_in_008",10853
2024,37590130,"to_in_001",30422
2024,37590130,"to_in_007",16640
2024,37590130,"to_in_008",13782
2024,37590310,"to_in_001",4080
2024,37590310,"to_in_007",2314
2024,37590310,"to_in_008",1766
2024,37590320,"to_in_001",5201
2024,37590320,"to_in_007",2550
2024,37590320,"to_in_008",2651
2024,37590330,"to_in_001",3451
2024,37590330,"to_in_007",1961
2024,37590330,"to_in_008",1490
2024,37590360,"to_in_001",8793
2024,37590360,"to_in_007",4682
2024,37590360,"to_in_008",4111
2024,37590370,"to_in_001",3164
2024,37590370,"to_in_007",1654
2024,37590370,"to_in_008",1510
2024,37600,"to_in_001",53609
2024,37600,"to_in_007",26414
2024,37600,"to_in_008",27195
2024,37600110,"to_in_001",14134
2024,37600110,"to_in_007",6994
2024,37600110,"to_in_008",7140
2024,37600121,"to_in_001",20260
2024,37600121,"to_in_007",9926
2024,37600121,"to_in_008",10334
2024,37600310,"to_in_001",1984
2024,37600310,"to_in_007",991
2024,37600310,"to_in_008",993
2024,37600340,"to_in_001",2316
2024,37600340,"to_in_007",1162
2024,37600340,"to_in_008",1154
2024,37600350,"to_in_001",1468
2024,37600350,"to_in_007",726
2024,37600350,"to_in_008",742
2024,37600370,"to_in_001",2373
2024,37600370,"to_in_007",1169
2024,37600370,"to_in_008",1204
2024,37600380,"to_in_001",2146
2024,37600380,"to_in_007",1069
2024,37600380,"to_in_008",1077
2024,37600390,"to_in_001",1440
2024,37600390,"to_in_007",701
2024,37600390,"to_in_008",739
2024,37600400,"to_in_001",2437
2024,37600400,"to_in_007",1205
2024,37600400,"to_in_008",1232
2024,37600410,"to_in_001",2735
2024,37600410,"to_in_007",1305
2024,37600410,"to_in_008",1430
2024,37600420,"to_in_001",1093
2024,37600420,"to_in_007",547
2024,37600420,"to_in_008",546
2024,37600430,"to_in_001",1223
2024,37600430,"to_in_007",619
2024,37600430,"to_in_008",604
2024,37610,"to_in_001",27972
2024,37610,"to_in_007",14123
2024,37610,"to_in_008",13849
2024,37610110,"to_in_001",9008
2024,37610110,"to_in_007",4395
2024,37610110,"to_in_008",4613
2024,37610310,"to_in_001",2669
2024,37610310,"to_in_007",1367
2024,37610310,"to_in_008",1302
2024,37610320,"to_in_001",1799
2024,37610320,"to_in_007",875
2024,37610320,"to_in_008",924
2024,37610330,"to_in_001",1812
2024,37610330,"to_in_007",896
2024,37610330,"to_in_008",916
2024,37610340,"to_in_001",4074
2024,37610340,"to_in_007",2027
2024,37610340,"to_in_008",2047
2024,37610350,"to_in_001",1908
2024,37610350,"to_in_007",974
2024,37610350,"to_in_008",934
2024,37610360,"to_in_001",1786
2024,37610360,"to_in_007",1026
2024,37610360,"to_in_008",760
2024,37610370,"to_in_001",1377
2024,37610370,"to_in_007",717
2024,37610370,"to_in_008",660
2024,37610380,"to_in_001",1997
2024,37610380,"to_in_007",1057
2024,37610380,"to_in_008",940
2024,37610390,"to_in_001",1542
2024,37610390,"to_in_007",789
2024,37610390,"to_in_008",753
2024,37620,"to_in_001",45274
2024,37620,"to_in_007",23835
2024,37620,"to_in_008",21439
2024,37620110,"to_in_001",12770
2024,37620110,"to_in_007",6500
2024,37620110,"to_in_008",6270
2024,37620120,"to_in_001",2487
2024,37620120,"to_in_007",1225
2024,37620120,"to_in_008",1262
2024,37620310,"to_in_001",6966
2024,37620310,"to_in_007",3761
2024,37620310,"to_in_008",3205
2024,37620330,"to_in_001",2565
2024,37620330,"to_in_007",1316
2024,37620330,"to_in_008",1249
2024,37620350,"to_in_001",2304
2024,37620350,"to_in_007",1218
2024,37620350,"to_in_008",1086
2024,37620360,"to_in_001",1525
2024,37620360,"to_in_007",753
2024,37620360,"to_in_008",772
2024,37620370,"to_in_001",6290
2024,37620370,"to_in_007",3584
2024,37620370,"to_in_008",2706
2024,37620380,"to_in_001",7300
2024,37620380,"to_in_007",3954
2024,37620380,"to_in_008",3346
2024,37620390,"to_in_001",1063
2024,37620390,"to_in_007",510
2024,37620390,"to_in_008",553
2024,37620400,"to_in_001",2004
2024,37620400,"to_in_007",1014
2024,37620400,"to_in_008",990
2024,37630,"to_in_001",8515
2024,37630,"to_in_007",4827
2024,37630,"to_in_008",3688
2024,37630110,"to_in_001",5950
2024,37630110,"to_in_007",3395
2024,37630110,"to_in_008",2555
2024,37630310,"to_in_001",1299
2024,37630310,"to_in_007",721
2024,37630310,"to_in_008",578
2024,37630320,"to_in_001",1266
2024,37630320,"to_in_007",711
2024,37630320,"to_in_008",555
2024,38,"to_in_001",3264244
2024,38,"to_in_007",1668212
2024,38,"to_in_008",1596032
2024,38030,"to_in_001",346145
2024,38030,"to_in_007",172465
2024,38030,"to_in_008",173680
2024,38030110,"to_in_001",8037
2024,38030110,"to_in_007",4002
2024,38030110,"to_in_008",4035
2024,38030310,"to_in_001",3957
2024,38030310,"to_in_007",1934
2024,38030310,"to_in_008",2023
2024,38030320,"to_in_001",9134
2024,38030320,"to_in_007",4907
2024,38030320,"to_in_008",4227
2024,38030330,"to_in_001",2122
2024,38030330,"to_in_007",992
2024,38030330,"to_in_008",1130
2024,38030340,"to_in_001",1933
2024,38030340,"to_in_007",1026
2024,38030340,"to_in_008",907
2024,38030350,"to_in_001",2364
2024,38030350,"to_in_007",1168
2024,38030350,"to_in_008",1196
2024,38030360,"to_in_001",1502
2024,38030360,"to_in_007",785
2024,38030360,"to_in_008",717
2024,38030370,"to_in_001",1673
2024,38030370,"to_in_007",972
2024,38030370,"to_in_008",701
2024,38030380,"to_in_001",1323
2024,38030380,"to_in_007",696
2024,38030380,"to_in_008",627
2024,38030390,"to_in_001",3099
2024,38030390,"to_in_007",1574
2024,38030390,"to_in_008",1525
2024,38030400,"to_in_001",19540
2024,38030400,"to_in_007",9770
2024,38030400,"to_in_008",9770
2024,38030410,"to_in_001",4259
2024,38030410,"to_in_007",2092
2024,38030410,"to_in_008",2167
2024,38030420,"to_in_001",1532
2024,38030420,"to_in_007",715
2024,38030420,"to_in_008",817
2024,38030430,"to_in_001",3635
2024,38030430,"to_in_007",1758
2024,38030430,"to_in_008",1877
2024,38030440,"to_in_001",1045
2024,38030440,"to_in_007",436
2024,38030440,"to_in_008",609
2024,38030450,"to_in_001",2134
2024,38030450,"to_in_007",1014
2024,38030450,"to_in_008",1120
2024,38030650,"to_in_001",11438
2024,38030650,"to_in_007",5929
2024,38030650,"to_in_008",5509
2024,38030660,"to_in_001",25216
2024,38030660,"to_in_007",12754
2024,38030660,"to_in_008",12462
2024,38030670,"to_in_001",25413
2024,38030670,"to_in_007",12130
2024,38030670,"to_in_008",13283
2024,38030680,"to_in_001",11397
2024,38030680,"to_in_007",5354
2024,38030680,"to_in_008",6043
2024,38030690,"to_in_001",9859
2024,38030690,"to_in_007",4906
2024,38030690,"to_in_008",4953
2024,38030700,"to_in_001",19892
2024,38030700,"to_in_007",9463
2024,38030700,"to_in_008",10429
2024,38030710,"to_in_001",40210
2024,38030710,"to_in_007",20718
2024,38030710,"to_in_008",19492
2024,38030720,"to_in_001",28494
2024,38030720,"to_in_007",14168
2024,38030720,"to_in_008",14326
2024,38030730,"to_in_001",9390
2024,38030730,"to_in_007",4684
2024,38030730,"to_in_008",4706
2024,38030740,"to_in_001",9853
2024,38030740,"to_in_007",4750
2024,38030740,"to_in_008",5103
2024,38030750,"to_in_001",12961
2024,38030750,"to_in_007",6295
2024,38030750,"to_in_008",6666
2024,38030760,"to_in_001",33174
2024,38030760,"to_in_007",16530
2024,38030760,"to_in_008",16644
2024,38030770,"to_in_001",18558
2024,38030770,"to_in_007",9297
2024,38030770,"to_in_008",9261
2024,38030780,"to_in_001",23001
2024,38030780,"to_in_007",11646
2024,38030780,"to_in_008",11355
2024,38050,"to_in_001",120204
2024,38050,"to_in_007",62586
2024,38050,"to_in_008",57618
2024,38050110,"to_in_001",4442
2024,38050110,"to_in_007",2498
2024,38050110,"to_in_008",1944
2024,38050310,"to_in_001",11812
2024,38050310,"to_in_007",6018
2024,38050310,"to_in_008",5794
2024,38050320,"to_in_001",3143
2024,38050320,"to_in_007",1772
2024,38050320,"to_in_008",1371
2024,38050330,"to_in_001",30794
2024,38050330,"to_in_007",16204
2024,38050330,"to_in_008",14590
2024,38050340,"to_in_001",2016
2024,38050340,"to_in_007",1255
2024,38050340,"to_in_008",761
2024,38050350,"to_in_001",1932
2024,38050350,"to_in_007",1105
2024,38050350,"to_in_008",827
2024,38050360,"to_in_001",1400
2024,38050360,"to_in_007",769
2024,38050360,"to_in_008",631
2024,38050520,"to_in_001",2444
2024,38050520,"to_in_007",1204
2024,38050520,"to_in_008",1240
2024,38050530,"to_in_001",3349
2024,38050530,"to_in_007",1747
2024,38050530,"to_in_008",1602
2024,38050540,"to_in_001",8113
2024,38050540,"to_in_007",4330
2024,38050540,"to_in_008",3783
2024,38050550,"to_in_001",9727
2024,38050550,"to_in_007",4678
2024,38050550,"to_in_008",5049
2024,38050560,"to_in_001",13091
2024,38050560,"to_in_007",6626
2024,38050560,"to_in_008",6465
2024,38050620,"to_in_001",8731
2024,38050620,"to_in_007",4643
2024,38050620,"to_in_008",4088
2024,38050630,"to_in_001",10117
2024,38050630,"to_in_007",5082
2024,38050630,"to_in_008",5035
2024,38050640,"to_in_001",9093
2024,38050640,"to_in_007",4655
2024,38050640,"to_in_008",4438
2024,38060,"to_in_001",109218
2024,38060,"to_in_007",56670
2024,38060,"to_in_008",52548
2024,38060110,"to_in_001",17301
2024,38060110,"to_in_007",9194
2024,38060110,"to_in_008",8107
2024,38060310,"to_in_001",13241
2024,38060310,"to_in_007",6695
2024,38060310,"to_in_008",6546
2024,38060320,"to_in_001",18025
2024,38060320,"to_in_007",9799
2024,38060320,"to_in_008",8226
2024,38060330,"to_in_001",6930
2024,38060330,"to_in_007",3491
2024,38060330,"to_in_008",3439
2024,38060340,"to_in_001",1822
2024,38060340,"to_in_007",1024
2024,38060340,"to_in_008",798
2024,38060350,"to_in_001",3104
2024,38060350,"to_in_007",1677
2024,38060350,"to_in_008",1427
2024,38060360,"to_in_001",2603
2024,38060360,"to_in_007",1289
2024,38060360,"to_in_008",1314
2024,38060370,"to_in_001",3196
2024,38060370,"to_in_007",1550
2024,38060370,"to_in_008",1646
2024,38060510,"to_in_001",5769
2024,38060510,"to_in_007",2917
2024,38060510,"to_in_008",2852
2024,38060520,"to_in_001",4790
2024,38060520,"to_in_007",2495
2024,38060520,"to_in_008",2295
2024,38060530,"to_in_001",6099
2024,38060530,"to_in_007",3074
2024,38060530,"to_in_008",3025
2024,38060550,"to_in_001",14416
2024,38060550,"to_in_007",7143
2024,38060550,"to_in_008",7273
2024,38060570,"to_in_001",7078
2024,38060570,"to_in_007",3944
2024,38060570,"to_in_008",3134
2024,38060590,"to_in_001",4844
2024,38060590,"to_in_007",2378
2024,38060590,"to_in_008",2466
2024,38070,"to_in_001",549861
2024,38070,"to_in_007",284047
2024,38070,"to_in_008",265814
2024,38070110,"to_in_001",58521
2024,38070110,"to_in_007",30834
2024,38070110,"to_in_008",27687
2024,38070320,"to_in_001",21551
2024,38070320,"to_in_007",11905
2024,38070320,"to_in_008",9646
2024,38070330,"to_in_001",8131
2024,38070330,"to_in_007",5256
2024,38070330,"to_in_008",2875
2024,38070340,"to_in_001",9219
2024,38070340,"to_in_007",6179
2024,38070340,"to_in_008",3040
2024,38070350,"to_in_001",4547
2024,38070350,"to_in_007",2857
2024,38070350,"to_in_008",1690
2024,38070360,"to_in_001",4058
2024,38070360,"to_in_007",2728
2024,38070360,"to_in_008",1330
2024,38070370,"to_in_001",4800
2024,38070370,"to_in_007",2426
2024,38070370,"to_in_008",2374
2024,38070510,"to_in_001",9803
2024,38070510,"to_in_007",5144
2024,38070510,"to_in_008",4659
2024,38070520,"to_in_001",8854
2024,38070520,"to_in_007",4433
2024,38070520,"to_in_008",4421
2024,38070530,"to_in_001",9869
2024,38070530,"to_in_007",5103
2024,38070530,"to_in_008",4766
2024,38070540,"to_in_001",70886
2024,38070540,"to_in_007",35649
2024,38070540,"to_in_008",35237
2024,38070550,"to_in_001",81354
2024,38070550,"to_in_007",40809
2024,38070550,"to_in_008",40545
2024,38070560,"to_in_001",9057
2024,38070560,"to_in_007",4700
2024,38070560,"to_in_008",4357
2024,38070580,"to_in_001",39574
2024,38070580,"to_in_007",20205
2024,38070580,"to_in_008",19369
2024,38070590,"to_in_001",36758
2024,38070590,"to_in_007",19096
2024,38070590,"to_in_008",17662
2024,38070600,"to_in_001",6647
2024,38070600,"to_in_007",3414
2024,38070600,"to_in_008",3233
2024,38070610,"to_in_001",57662
2024,38070610,"to_in_007",29133
2024,38070610,"to_in_008",28529
2024,38070620,"to_in_001",36916
2024,38070620,"to_in_007",18580
2024,38070620,"to_in_008",18336
2024,38070630,"to_in_001",71654
2024,38070630,"to_in_007",35596
2024,38070630,"to_in_008",36058
2024,38080,"to_in_001",102535
2024,38080,"to_in_007",50309
2024,38080,"to_in_008",52226
2024,38080110,"to_in_001",7082
2024,38080110,"to_in_007",3745
2024,38080110,"to_in_008",3337
2024,38080120,"to_in_001",6838
2024,38080120,"to_in_007",3560
2024,38080120,"to_in_008",3278
2024,38080310,"to_in_001",5604
2024,38080310,"to_in_007",2912
2024,38080310,"to_in_008",2692
2024,38080320,"to_in_001",3097
2024,38080320,"to_in_007",1381
2024,38080320,"to_in_008",1716
2024,38080330,"to_in_001",3140
2024,38080330,"to_in_007",1397
2024,38080330,"to_in_008",1743
2024,38080340,"to_in_001",3378
2024,38080340,"to_in_007",1694
2024,38080340,"to_in_008",1684
2024,38080350,"to_in_001",4383
2024,38080350,"to_in_007",1997
2024,38080350,"to_in_008",2386
2024,38080360,"to_in_001",7802
2024,38080360,"to_in_007",3800
2024,38080360,"to_in_008",4002
2024,38080370,"to_in_001",3331
2024,38080370,"to_in_007",1754
2024,38080370,"to_in_008",1577
2024,38080380,"to_in_001",4666
2024,38080380,"to_in_007",2323
2024,38080380,"to_in_008",2343
2024,38080390,"to_in_001",1802
2024,38080390,"to_in_007",838
2024,38080390,"to_in_008",964
2024,38080510,"to_in_001",2508
2024,38080510,"to_in_007",1186
2024,38080510,"to_in_008",1322
